*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,5301,28,-13,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,-13,32,36,64,8,192,72,21,254,585,1704,2039,3,1698240,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,266,28,-3,32,36,80,8,192,96,21,254,612,1800,2534,4,535216,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,66894,28,11,32,36,96,8,192,120,20,254,635,1800,3122,478762
1,20288,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2527,28,-15,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,35,28,9,32,36,64,8,192,72,21,254,585,1704,2039,3,327304,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,143,28,1,32,36,96,8,192,120,21,254,632,1824,2727,4,436368,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,54537,28,-15,32,36,96,8,192,120,20,254,635,1800,3122,550593
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,3802,28,17,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,35,28,-13,32,36,64,8,192,72,21,254,585,1704,2039,3,254728,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,103,28,-11,32,36,80,8,192,96,21,254,612,1800,2502,4,320848,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,40096,28,0,32,36,96,8,192,120,20,254,635,1800,3122,583813
1,41664,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5200,28,-13,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,32,28,10,32,36,64,8,192,72,21,254,585,1704,2039,3,518728,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,147,28,0,32,36,80,8,192,96,21,254,612,1800,2646,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,90483,28,-14,32,36,112,8,192,144,20,254,655,1824,3227,349864
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,2162,28,-15,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,35,28,13,32,36,64,8,192,72,21,254,585,1704,2039,3,591688,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,157,28,-11,32,36,80,8,192,96,21,254,612,1800,2534,4,738576,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,92313,28,-6,32,36,96,8,192,120,20,254,635,1800,3122,575649
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,9717,28,14,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,30,28,-7,32,36,64,8,192,72,21,254,585,1704,2039,3,540096,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,150,28,8,32,36,80,8,192,96,21,254,612,1800,2534,4,96080,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,12002,28,2,32,36,96,8,192,120,20,254,635,1800,3122,592388
1,30144,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3758,28,-14,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,35,28,3,32,36,64,8,192,72,21,254,585,1704,2039,3,914056,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,239,28,16,32,36,96,8,192,120,21,254,632,1824,2695,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,12748,28,15,32,36,112,8,192,144,20,254,655,1824,3227,721146
1,77808,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9717,28,9,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,30,28,-15,32,36,64,8,192,72,21,254,585,1704,2039,3,540096,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,150,28,7,32,36,80,8,192,96,21,254,612,1800,2534,4,96080,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,12002,28,-11,32,36,96,8,192,120,20,254,635,1800,3122,519085
1,56192,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7015,28,1,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,29,28,4,32,36,64,8,192,72,21,254,585,1704,2039,3,280032,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,108,28,3,32,36,80,8,192,96,21,254,612,1800,2630,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,92339,28,6,32,36,112,8,192,144,20,254,655,1824,3227,313709
1,56592,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7064,28,12,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,33,28,12,32,36,64,8,192,72,21,254,585,1704,2039,3,457152,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,138,28,-11,32,36,80,8,192,96,21,254,612,1800,2534,4,629392,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,78665,28,-11,32,36,96,8,192,120,20,254,635,1800,3122,484528
1,47328,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5908,28,1,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,32,28,2,32,36,64,8,192,72,21,254,585,1704,2039,3,411976,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,131,28,13,32,36,80,8,192,96,21,254,612,1800,2598,4,367376,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,45912,28,16,32,36,96,8,192,120,20,254,635,1800,3122,343367
