id,.bss,.comment,.data,.dynamic,.dynstr,.dynsym,.eh_frame,.eh_frame_hdr,.fini,.fini_array,.gnu.hash,.gnu.version,.gnu.version_r,.got,.init,.init_array,.input_size,.interp,.nice_value,.note.ABI-tag,.note.gnu.build-id,.plt,.plt.got,.rela.dyn,.rela.plt,.rodata,.shstrtab,.strtab,.symtab,.text,start_time,end_time,total_time
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,9717,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525273928379108,1525273928842295,463187
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,30,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273928372011,1525273928420644,48633
mat,540096,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,150,28,0,32,36,80,8,192,96,21,254,612,1800,2534,1525273928373715,1525273928422063,48348
ms,96080,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,12002,28,0,32,36,96,8,192,120,20,254,635,1800,3122,1525273928372427,1525273928377851,5424
bub,56208,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7015,28,-7,32,36,80,8,192,96,21,254,603,1752,2358,1525273928886409,1525273929103151,216742
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,29,28,1,32,36,64,8,192,72,21,254,585,1704,2039,1525273928886165,1525273928916256,30091
mat,186752,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,108,28,-15,32,36,96,8,192,120,21,254,632,1824,2743,1525273928887903,1525273928905043,17140
ms,738784,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,92339,28,-6,32,36,96,8,192,120,20,254,635,1800,3122,1525273928904126,1525273928931971,27845
bub,56208,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7015,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273929148711,1525273929366133,217422
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,29,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273929148426,1525273929179754,31328
