id,.bss,.comment,.data,.dynamic,.dynstr,.dynsym,.eh_frame,.eh_frame_hdr,.fini,.fini_array,.gnu.hash,.gnu.version,.gnu.version_r,.got,.init,.init_array,.input_size,.interp,.nice_value,.note.ABI-tag,.note.gnu.build-id,.plt,.plt.got,.rela.dyn,.rela.plt,.rodata,.shstrtab,.strtab,.symtab,.text,start_time,end_time,total_time
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,8497,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525273281246082,1525273281608868,362786
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,32,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273281245734,1525273281364495,118761
mat,584160,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,156,28,0,32,36,80,8,192,96,21,254,612,1800,2534,1525273281263590,1525273281306722,43132
ms,444512,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,55556,28,0,32,36,96,8,192,120,20,254,635,1800,3122,1525273281247717,1525273281267650,19933
bub,77200,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9642,28,-15,32,36,80,8,192,96,21,254,603,1752,2358,1525273281652980,1525273282066058,413078
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273281652419,1525273281728673,76254
mat,301152,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,112,28,10,32,36,80,8,192,96,21,254,612,1800,2566,1525273281653521,1525273281673520,19999
ms,621312,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,77655,28,6,32,36,96,8,192,120,20,254,635,1800,3122,1525273281668946,1525273281693758,24812
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,9642,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525273282111099,1525273282570513,459414
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273282110657,1525273282185310,74653
mat,301152,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,112,28,0,32,36,80,8,192,96,21,254,612,1800,2566,1525273282111689,1525273282130067,18378
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,77655,28,0,32,36,112,8,192,144,20,254,655,1824,3227,1525273282128279,1525273282154032,25753
bub,36512,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4553,28,-10,32,36,80,8,192,96,21,254,603,1752,2358,1525273282618028,1525273282712197,94169
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,29,28,9,32,36,64,8,192,72,21,254,585,1704,2039,1525273282616405,1525273282650104,33699
mat,1336800,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,236,28,8,32,36,80,8,192,96,21,254,612,1800,2534,1525273282620191,1525273282768747,148556
ms,468208,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,58515,28,-9,32,36,96,8,192,120,20,254,635,1800,3122,1525273282618404,1525273282638996,20592
bub,36496,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4553,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273282812125,1525273282906858,94733
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,29,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273282812076,1525273282842876,30800
mat,1336800,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,236,28,0,32,36,80,8,192,96,21,254,612,1800,2534,1525273282816075,1525273282969690,153615
ms,468192,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,58515,28,0,32,36,96,8,192,120,20,254,635,1800,3122,1525273282827912,1525273282846082,18170
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,9489,28,-14,32,36,96,8,192,120,21,254,623,1776,2431,1525273283018224,1525273283468864,450640
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,33,28,-6,32,36,64,8,192,72,21,254,585,1704,2039,1525273283014533,1525273283205292,190759
mat,345696,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,120,28,0,32,36,80,8,192,96,21,254,612,1800,2566,1525273283014927,1525273283037455,22528
ms,213568,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,26686,28,19,32,36,96,8,192,120,20,254,635,1800,3122,1525273283014800,1525273283025215,10415
bub,75984,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9489,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273283513532,1525273283917815,404283
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,33,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273283513325,1525273283697711,184386
mat,230528,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,120,28,0,32,36,96,8,192,120,21,254,632,1824,2695,1525273283514541,1525273283534296,19755
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,26686,28,0,32,36,112,8,192,144,20,254,655,1824,3227,1525273283527034,1525273283534744,7710
bub,69344,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8657,28,-6,32,36,80,8,192,96,21,254,603,1752,2358,1525273283962885,1525273284300769,337884
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,-10,32,36,64,8,192,72,21,254,585,1704,2039,1525273283965810,1525273284042090,76280
mat,1854912,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,278,28,15,32,36,80,8,192,96,21,254,612,1800,2534,1525273283968211,1525273284253134,284923
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,58301,28,12,32,36,112,8,192,144,20,254,655,1824,3227,1525273283965399,1525273283992767,27368
bub,69344,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8657,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273284354867,1525273284689095,334228
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273284344257,1525273284421986,77729
mat,1854912,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,278,28,0,32,36,80,8,192,96,21,254,612,1800,2534,1525273284350691,1525273284634636,283945
ms,466496,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,58301,28,0,32,36,96,8,192,120,20,254,635,1800,3122,1525273284346772,1525273284368005,21233
bub,22448,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2798,28,11,32,36,80,8,192,96,21,254,603,1752,2358,1525273284731654,1525273284770891,39237
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,35,28,9,32,36,64,8,192,72,21,254,585,1704,2039,1525273284731536,1525273285207165,475629
mat,1336800,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,236,28,-4,32,36,80,8,192,96,21,254,612,1800,2534,1525273284743834,1525273284885795,141961
ms,196528,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,24555,28,-15,32,36,96,8,192,120,20,254,635,1800,3122,1525273284734701,1525273284744268,9567
bub,22448,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2798,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273285252164,1525273285292109,39945
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,35,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273285262562,1525273285734108,471546
mat,1336800,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,236,28,0,32,36,80,8,192,96,21,254,612,1800,2534,1525273285256816,1525273285401251,144435
