id,.bss,.comment,.data,.dynamic,.dynstr,.dynsym,.eh_frame,.eh_frame_hdr,.fini,.fini_array,.gnu.hash,.gnu.version,.gnu.version_r,.got,.init,.init_array,.input_size,.interp,.nice_value,.note.ABI-tag,.note.gnu.build-id,.plt,.plt.got,.rela.dyn,.rela.plt,.rodata,.shstrtab,.strtab,.symtab,.text,start_time,end_time,total_time
bub,17488,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2177,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360981410374,1525360981435091,24717
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,2554,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525360981447748,1525360981485262,37514
bub,32048,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3997,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360981499225,1525360981571962,72737
bub,68688,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8578,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360981588589,1525360981910267,321678
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,9528,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360981925530,1525360982370768,445238
bub,74992,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9366,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360982384180,1525360982768344,384164
bub,52944,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6607,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360982784151,1525360982976266,192115
bub,42096,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5252,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360982991383,1525360983113192,121809
bub,55200,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6891,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360983129344,1525360983346586,217242
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7428,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360983362363,1525360983633760,271397
bub,14064,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1749,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360983648714,1525360983667646,18932
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7733,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360983679961,1525360983973228,293267
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,2844,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360983989229,1525360984032610,43381
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7733,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525360984046106,1525360984339607,293501
bub,67904,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8478,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360984354411,1525360984670447,316036
bub,75760,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9459,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360984684904,1525360985077256,392352
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,4355,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525360985092643,1525360985188635,95992
bub,76304,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9528,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360985203477,1525360985602644,399167
bub,64160,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8009,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360985616710,1525360985899291,282581
bub,56640,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7069,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360985913916,1525360986133730,219814
bub,18528,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2307,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360986148699,1525360986175947,27248
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,2848,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360986188005,1525360986232737,44732
bub,22944,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2859,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360986248203,1525360986286930,38727
bub,59056,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7373,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360986301374,1525360986538654,237280
bub,39888,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4978,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360986552152,1525360986660839,108687
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,5361,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360986675624,1525360986817702,142078
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,3220,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360986832837,1525360986888079,55242
bub,35872,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4475,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360986903463,1525360986993881,90418
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,9091,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525360987011015,1525360987417376,406361
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,5695,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525360987439295,1525360987598149,158854
bub,27216,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3393,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360987611764,1525360987663719,51955
bub,52928,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6607,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360987679580,1525360987871423,191843
bub,27280,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3401,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360987885195,1525360987938488,53293
bub,35872,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4475,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360987952462,1525360988041302,88840
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,4100,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525360988055561,1525360988140906,85345
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7541,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360988155793,1525360988436274,280481
bub,62160,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7759,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360988450321,1525360988716858,266537
bub,19168,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2385,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360988731617,1525360988761579,29962
bub,46864,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5850,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360988775489,1525360988926083,150594
bub,24512,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3056,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360988940456,1525360988985436,44980
bub,74224,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9268,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360989001327,1525360989378252,376925
bub,65632,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8196,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360989392581,1525360989687437,294856
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,3143,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360989701302,1525360989752200,50898
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,8478,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525360989767910,1525360990121617,353707
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,5191,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360990136842,1525360990271275,134433
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,3358,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360990289210,1525360990344720,55510
bub,31664,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3947,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360990359226,1525360990428448,69222
bub,34816,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4341,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360990444123,1525360990528457,84334
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,2307,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525360990544449,1525360990575456,31007
bub,62176,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7761,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360990590471,1525360990855073,264602
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,5292,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360990869685,1525360991006949,137264
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,4552,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360991022746,1525360991127386,104640
bub,65648,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8196,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360991141795,1525360991436626,294831
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,1433,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525360991451648,1525360991466484,14836
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7551,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360991478099,1525360991758919,280820
bub,75760,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9459,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360991775974,1525360992165792,389818
bub,31664,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3947,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360992180132,1525360992251072,70940
bub,20512,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2554,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360992264983,1525360992298054,33071
bub,55200,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6891,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360992310981,1525360992519545,208564
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,8484,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360992534867,1525360992892633,357766
bub,13168,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1636,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360992907996,1525360992924317,16321
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,8018,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525360992938197,1525360993252719,314522
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,8030,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525360993268852,1525360993591361,322509
bub,44736,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5584,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360993606555,1525360993744305,137750
bub,42960,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5361,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360993760041,1525360993887942,127901
bub,29456,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3672,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360993902643,1525360993964451,61808
bub,42880,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5349,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360993979110,1525360994106472,127362
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7761,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360994121547,1525360994417777,296230
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,3393,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360994431079,1525360994491931,60852
bub,58304,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7277,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360994506462,1525360994739050,232588
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7277,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360994754582,1525360995015112,260530
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,5584,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525360995029013,1525360995180157,151144
bub,24512,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3056,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360995193653,1525360995236775,43122
bub,60224,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7519,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360995252217,1525360995501379,249162
bub,32864,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4100,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360995517298,1525360995593131,75833
bub,25824,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3220,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360995608465,1525360995657563,49098
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,3253,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360995672267,1525360995727578,55311
bub,10288,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1277,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360995741329,1525360995751157,9828
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7551,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525360995764802,1525360996045082,280280
bub,19168,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2385,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360996060017,1525360996089901,29884
bub,74992,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9366,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360996103363,1525360996489297,385934
bub,11536,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1433,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360996504738,1525360996517869,13131
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,1813,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525360996531121,1525360996552056,20935
bub,64144,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8009,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360996566063,1525360996846728,280665
bub,27280,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3401,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360996861823,1525360996915979,54156
bub,26928,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3358,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360996931112,1525360996984818,53706
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,5695,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360996999620,1525360997158850,159230
bub,40832,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5095,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360997176649,1525360997288991,112342
bub,58672,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7323,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360997305127,1525360997541298,236171
bub,75840,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9472,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360997556909,1525360997949937,393028
bub,56976,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7111,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360997964746,1525360998187427,222681
bub,51360,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6411,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360998202780,1525360998384556,181776
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,1645,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360998398848,1525360998414770,15922
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,3997,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360998428842,1525360998508725,79883
bub,11984,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1490,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360998524445,1525360998537808,13363
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,8030,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525360998552965,1525360998869525,316560
bub,22848,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2848,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360998885141,1525360998924021,38880
bub,14592,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1813,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360998937342,1525360998956054,18712
bub,51360,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6411,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360998969334,1525360999149027,179693
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7069,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525360999163250,1525360999410317,247067
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,2859,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525360999424122,1525360999467776,43654
bub,26096,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3253,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525360999482025,1525360999531686,49661
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,5460,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525360999545028,1525360999691301,146273
bub,18528,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2306,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360999707406,1525360999735981,28575
bub,62928,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7856,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525360999749648,1525361000021382,271734
bub,59056,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7373,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525361000035978,1525361000273785,237807
bub,13248,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1645,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525361000288188,1525361000302140,13952
bub,74720,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9331,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525361000317710,1525361000699341,381631
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7541,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525361000714424,1525361000995375,280951
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7323,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525361001008792,1525361001271636,262844
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7428,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525361001286639,1525361001557060,270421
bub,35216,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4394,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525361001572008,1525361001658905,86897
bub,61760,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7712,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525361001673477,1525361001935671,262194
bub,10304,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1277,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525361001950271,1525361001961850,11579
bub,18032,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2243,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525361001974415,1525361002001165,26750
bub,22336,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2784,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525361002014845,1525361002051820,36975
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,2844,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525361002066982,1525361002109705,42723
bub,74208,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9268,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525361002123708,1525361002500242,376534
bub,35232,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4394,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525361002513360,1525361002599161,85801
bub,68688,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,8578,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525361002612698,1525361002936358,323660
bub,45600,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5692,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525361002948495,1525361003092033,143538
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,5191,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525361003107654,1525361003241090,133436
bub,12000,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1490,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525361003256232,1525361003270267,14035
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,6471,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525361003283557,1525361003488193,204636
bub,72800,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9089,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525361003503988,1525361003873712,369724
bub,42080,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5252,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525361003888216,1525361004010465,122249
bub,36496,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4552,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525361004025946,1525361004116542,90596
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,4452,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525361004131826,1525361004228710,96884
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,2306,28,1,32,36,96,8,192,120,21,254,623,1776,2431,1525361004243466,1525361004274461,30995
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,1749,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525361004287827,1525361004307297,19470
fac,160080,37,616,496,150,216,392,92,9,8,28,18,32,88,23,8,3161,28,0,32,36,64,8,192,72,21,254,598,1752,2423,1525361004320549,1525361004538042,217493
fac,160080,37,616,496,150,216,392,92,9,8,28,18,32,88,23,8,1790,28,1,32,36,64,8,192,72,21,254,598,1752,2423,1525361004552365,1525361004620234,67869
